,Country,AQI.Value,AQI.Category,CO.AQI.Value,CO.AQI.Category,Ozone.AQI.Value,Ozone.AQI.Category,NO2.AQI.Value,NO2.AQI.Category,PM2.5.AQI.Value,PM2.5.AQI.Category
2775,15,48,0,0,0,21,0,3,1,48,0
2776,164,55,1,1,0,12,0,18,2,55,1
2777,164,45,0,1,0,31,1,9,2,45,0
2778,133,34,0,1,0,34,2,1,0,29,0
2779,164,69,1,1,0,14,0,9,2,69,1
2780,82,84,1,1,0,42,3,0,0,84,1
2781,108,28,0,1,0,28,1,3,1,24,0
2782,125,123,2,2,1,123,3,4,1,99,1
2783,89,31,0,1,0,17,0,0,0,31,0
2784,108,41,0,1,0,38,2,4,1,41,0
2785,155,37,0,1,0,31,1,2,1,37,0
2786,37,28,0,0,0,28,1,1,0,25,0
2787,154,54,1,0,0,34,2,1,0,54,1
2788,71,49,0,1,0,5,0,3,1,49,0
2789,164,51,1,2,1,14,0,16,2,51,1
2790,133,35,0,1,0,27,1,1,0,35,0
2791,0,34,0,1,0,34,2,1,0,30,0
2792,79,55,1,1,0,38,2,2,1,55,1
2793,164,124,2,4,1,7,0,30,2,124,2
2794,109,28,0,1,0,28,1,0,0,18,0
2795,65,33,0,1,0,33,2,0,0,30,0
2796,39,68,1,1,0,40,2,0,0,68,1
2797,129,38,0,1,0,28,1,4,1,38,0
2798,90,71,1,1,0,23,1,1,0,71,1
2799,164,50,0,1,0,31,1,8,2,50,0
2800,123,43,0,1,0,42,3,0,0,43,0
2801,102,73,1,1,0,38,2,0,0,73,1
2803,108,65,1,1,0,32,2,4,1,65,1
2804,168,125,2,4,1,0,0,8,2,125,2
2805,46,153,3,2,1,4,0,12,2,153,3
2806,164,79,1,2,1,10,0,28,2,79,1
2807,115,154,3,4,1,28,1,3,1,154,3
2808,155,26,0,0,0,26,1,2,1,24,0
2810,168,109,2,2,1,13,0,9,2,109,2
2811,71,27,0,1,0,10,0,1,0,27,0
2812,108,46,0,1,0,31,1,4,1,46,0
2813,71,51,1,1,0,5,0,4,1,51,1
2814,164,39,0,1,0,26,1,1,0,39,0
2815,71,35,0,0,0,13,0,2,1,35,0
2816,71,31,0,1,0,24,1,0,0,31,0
2817,108,79,1,1,0,38,2,0,0,79,1
2818,20,67,1,0,0,37,2,0,0,67,1
2819,34,72,1,1,0,17,0,1,0,72,1
2820,164,60,1,2,1,29,1,6,2,60,1
2821,108,65,1,1,0,65,3,0,0,40,0
2822,108,39,0,1,0,39,2,4,1,19,0
2823,71,66,1,2,1,29,1,3,1,66,1
2824,46,66,1,1,0,28,1,0,0,66,1
2825,108,67,1,1,0,45,3,0,0,67,1
2826,80,79,1,0,0,26,1,0,0,79,1
2827,133,32,0,1,0,27,1,4,1,32,0
2828,108,43,0,1,0,43,3,0,0,33,0
2829,87,50,0,1,0,31,1,1,0,50,0
2830,26,11,0,0,0,7,0,0,0,11,0
2831,108,40,0,1,0,40,2,4,1,40,0
2832,122,121,2,0,0,24,1,0,0,121,2
2833,122,165,3,1,0,71,3,0,0,165,3
2834,122,150,3,1,0,36,2,0,0,150,3
2835,40,66,1,1,0,18,0,1,0,66,1
2836,71,34,0,1,0,14,0,2,1,34,0
2837,108,46,0,1,0,46,3,1,0,21,0
